UnixTimeStamp,TimeStamp,X,Y,Z
1215698701281,2008-07-10 14:05:01,01.15,01.25,00.90
1215698702311,2008-07-10 14:05:02,00.88,01.28,00.93
1215698703328,2008-07-10 14:05:03,01.14,01.74,01.26
1215698704343,2008-07-10 14:05:04,01.04,00.65,00.96
1215698705359,2008-07-10 14:05:05,01.21,01.37,00.95
1215698706390,2008-07-10 14:05:06,02.00,02.50,01.50
1215698707390,2008-07-10 14:05:07,00.38,01.23,00.85
1215698708407,2008-07-10 14:05:08,01.22,00.85,01.04
1215698709422,2008-07-10 14:05:09,01.10,01.20,01.40
1215698710437,2008-07-10 14:05:10,,,,
1215698711452,2008-07-10 14:05:11,,,,
1215698712468,2008-07-10 14:05:12,,,,
1215698713484,2008-07-10 14:05:13,,,,
1215698714499,2008-07-10 14:05:14,,,,
1215698715514,2008-07-10 14:05:15,,,,
1215698716531,2008-07-10 14:05:16,,,,
1215698717547,2008-07-10 14:05:17,,,,
1215698718562,2008-07-10 14:05:18,,,,
1215698719578,2008-07-10 14:05:19,02.00,00.50,01.00
1215698720672,2008-07-10 14:05:20,00.50,01.00,00.50
1215698721672,2008-07-10 14:05:21,01.35,01.35,01.09
1215698722672,2008-07-10 14:05:22,00.77,01.06,00.94
1215698723703,2008-07-10 14:05:23,01.21,01.15,01.15
1215698724734,2008-07-10 14:05:24,00.68,01.74,01.16
1215698725750,2008-07-10 14:05:25,00.92,01.38,01.21
1215698726765,2008-07-10 14:05:26,00.89,01.06,00.97
1215698727781,2008-07-10 14:05:27,01.00,01.19,01.41
1215698728797,2008-07-10 14:05:28,00.88,01.25,01.20
1215698729797,2008-07-10 14:05:29,01.38,01.23,01.31
1215698730812,2008-07-10 14:05:30,00.71,01.07,02.36
1215698731812,2008-07-10 14:05:31,,,,
1215698732812,2008-07-10 14:05:32,01.08,01.15,01.31
1215698733812,2008-07-10 14:05:33,00.98,01.02,01.07
1215698734828,2008-07-10 14:05:34,01.05,01.08,00.90
1215698735843,2008-07-10 14:05:35,00.93,01.07,01.07
1215698736859,2008-07-10 14:05:36,01.27,01.00,00.82
1215698737875,2008-07-10 14:05:37,01.05,01.22,00.85
1215698738894,2008-07-10 14:05:38,00.95,01.21,01.44
1215698739907,2008-07-10 14:05:39,00.98,01.34,00.98
1215698740937,2008-07-10 14:05:40,01.15,01.22,01.17
1215698741953,2008-07-10 14:05:41,01.05,01.46,01.07
1215698742963,2008-07-10 14:05:42,00.92,01.72,00.87
1215698743968,2008-07-10 14:05:43,01.07,01.09,01.02
1215698744969,2008-07-10 14:05:44,01.02,01.29,01.12
1215698745984,2008-07-10 14:05:45,01.08,01.46,00.92
1215698747000,2008-07-10 14:05:47,00.87,01.00,01.13
1215698748001,2008-07-10 14:05:48,03.05,02.76,03.41
1215698749016,2008-07-10 14:05:49,06.12,07.90,06.22
1215698750031,2008-07-10 14:05:50,09.61,13.17,09.05
1215698751296,2008-07-10 14:05:51,10.07,14.34,07.93
1215698752297,2008-07-10 14:05:52,09.00,13.94,07.87
1215698753313,2008-07-10 14:05:53,10.87,11.84,05.20
1215698754328,2008-07-10 14:05:54,07.68,09.35,04.88
1215698755328,2008-07-10 14:05:55,08.64,15.14,06.86
1215698756343,2008-07-10 14:05:56,10.88,15.63,05.95
1215698757359,2008-07-10 14:05:57,11.53,15.07,08.36
1215698758391,2008-07-10 14:05:58,13.35,16.13,10.38
1215698759406,2008-07-10 14:05:59,10.40,09.88,06.40
1215698760423,2008-07-10 14:06:00,09.41,13.09,09.39
1215698761437,2008-07-10 14:06:01,11.61,15.73,06.41
1215698762438,2008-07-10 14:06:02,09.23,15.66,06.95
1215698763454,2008-07-10 14:06:03,13.50,20.53,07.68
1215698764468,2008-07-10 14:06:04,11.27,15.69,10.11
1215698765487,2008-07-10 14:06:05,10.55,14.86,06.38
1215698766501,2008-07-10 14:06:06,09.05,10.63,06.60
1215698767516,2008-07-10 14:06:07,11.27,17.98,10.36
1215698768532,2008-07-10 14:06:08,09.37,16.20,08.49
1215698769552,2008-07-10 14:06:09,12.93,19.07,10.02
1215698770562,2008-07-10 14:06:10,14.24,19.24,07.07
1215698771579,2008-07-10 14:06:11,13.27,17.54,07.12
1215698772579,2008-07-10 14:06:12,09.95,10.80,05.68
1215698773625,2008-07-10 14:06:13,09.71,16.46,07.78
1215698774703,2008-07-10 14:06:14,10.89,17.09,05.76
1215698775724,2008-07-10 14:06:15,12.44,13.93,05.98
1215698776735,2008-07-10 14:06:16,10.45,19.93,10.50
1215698777751,2008-07-10 14:06:17,10.77,17.74,08.42
1215698778766,2008-07-10 14:06:18,12.77,17.55,07.61
1215698779782,2008-07-10 14:06:19,08.46,07.90,06.46
1215698780797,2008-07-10 14:06:20,08.15,18.90,08.30
1215698781813,2008-07-10 14:06:21,16.10,23.36,13.64
1215698782829,2008-07-10 14:06:22,11.10,18.00,09.92
1215698783859,2008-07-10 14:06:23,11.05,14.42,09.02
1215698784860,2008-07-10 14:06:24,07.44,11.88,06.54
1215698785876,2008-07-10 14:06:25,11.40,18.80,13.63
1215698786890,2008-07-10 14:06:26,11.49,19.87,08.28
1215698787907,2008-07-10 14:06:27,10.59,15.85,06.61
1215698788922,2008-07-10 14:06:28,13.86,18.70,06.40
1215698789938,2008-07-10 14:06:29,07.71,08.68,04.26
1215698790938,2008-07-10 14:06:30,06.68,13.98,07.50
1215698791954,2008-07-10 14:06:31,08.29,14.12,09.54
1215698792955,2008-07-10 14:06:32,13.05,18.90,06.38
1215698793984,2008-07-10 14:06:33,12.29,15.73,08.49
1215698794985,2008-07-10 14:06:34,08.32,09.61,05.95
1215698796000,2008-07-10 14:06:36,09.09,15.67,07.26
1215698797016,2008-07-10 14:06:37,10.24,16.74,07.82
1215698798031,2008-07-10 14:06:38,13.40,20.27,08.60
1215698799048,2008-07-10 14:06:39,12.32,17.17,07.12
1215698800048,2008-07-10 14:06:40,13.85,19.70,09.63
1215698801063,2008-07-10 14:06:41,08.95,09.63,04.77
1215698802188,2008-07-10 14:06:42,09.92,20.63,11.37
1215698803219,2008-07-10 14:06:43,09.42,17.58,07.10
1215698804219,2008-07-10 14:06:44,11.95,20.46,07.44
1215698805235,2008-07-10 14:06:45,13.32,21.76,08.84
1215698806251,2008-07-10 14:06:46,14.02,20.10,08.90
1215698807266,2008-07-10 14:06:47,09.20,09.45,05.93
1215698808266,2008-07-10 14:06:48,09.83,11.95,07.60
1215698809266,2008-07-10 14:06:49,11.08,18.80,09.53
1215698810298,2008-07-10 14:06:50,10.21,15.14,07.63
1215698811485,2008-07-10 14:06:51,15.18,21.72,08.67
1215698812501,2008-07-10 14:06:52,11.02,16.30,05.94
1215698813516,2008-07-10 14:06:53,14.88,21.28,11.53
1215698814516,2008-07-10 14:06:54,14.47,19.44,07.58
1215698815532,2008-07-10 14:06:55,09.82,09.48,06.00
1215698816532,2008-07-10 14:06:56,07.84,17.71,06.95
1215698817548,2008-07-10 14:06:57,10.98,16.43,06.89
1215698818563,2008-07-10 14:06:58,10.02,15.15,05.98
1215698819563,2008-07-10 14:06:59,13.51,17.42,09.02
1215698820689,2008-07-10 14:07:00,13.95,16.95,11.00
1215698821704,2008-07-10 14:07:01,10.94,16.38,09.49
1215698822719,2008-07-10 14:07:02,09.28,11.21,04.70
1215698823735,2008-07-10 14:07:03,07.95,14.33,07.53
1215698824751,2008-07-10 14:07:04,06.88,12.98,07.88
1215698825751,2008-07-10 14:07:05,11.65,12.88,11.53
1215698826751,2008-07-10 14:07:06,09.95,09.44,05.33
1215698827766,2008-07-10 14:07:07,05.66,11.12,08.07
1215698828783,2008-07-10 14:07:08,06.55,10.07,06.90
1215698829813,2008-07-10 14:07:09,09.40,12.48,12.02
1215698830844,2008-07-10 14:07:10,09.98,13.44,05.68
1215698831860,2008-07-10 14:07:11,08.19,07.98,07.07
1215698832877,2008-07-10 14:07:12,05.83,12.68,05.32
1215698833891,2008-07-10 14:07:13,12.49,18.66,08.88
1215698834923,2008-07-10 14:07:14,12.47,16.33,06.62
1215698835924,2008-07-10 14:07:15,07.93,08.22,03.46
1215698836954,2008-07-10 14:07:16,09.07,14.05,07.20
1215698837955,2008-07-10 14:07:17,08.91,14.19,05.88
1215698838985,2008-07-10 14:07:18,09.44,16.42,11.35
1215698840002,2008-07-10 14:07:20,12.51,17.42,07.91
1215698841003,2008-07-10 14:07:21,06.38,07.73,04.31
1215698842016,2008-07-10 14:07:22,07.07,13.88,08.44
1215698843033,2008-07-10 14:07:23,07.26,14.16,07.84
1215698844048,2008-07-10 14:07:24,10.89,16.95,08.34
1215698845064,2008-07-10 14:07:25,14.40,17.80,10.58
1215698846080,2008-07-10 14:07:26,07.14,07.25,05.23
1215698847107,2008-07-10 14:07:27,08.95,15.48,07.03
1215698848111,2008-07-10 14:07:28,07.26,12.12,06.91
1215698849173,2008-07-10 14:07:29,09.81,14.76,08.05
1215698850174,2008-07-10 14:07:30,11.00,12.85,05.46
1215698851205,2008-07-10 14:07:31,07.77,09.74,05.66
1215698852219,2008-07-10 14:07:32,06.35,11.44,05.86
1215698853235,2008-07-10 14:07:33,11.00,16.40,11.35
1215698854251,2008-07-10 14:07:34,10.70,15.73,09.49
1215698855267,2008-07-10 14:07:35,10.53,07.45,05.89
1215698856282,2008-07-10 14:07:36,07.86,15.11,08.75
1215698857299,2008-07-10 14:07:37,06.95,13.66,07.77
1215698858314,2008-07-10 14:07:38,13.51,17.96,06.47
1215698859314,2008-07-10 14:07:39,12.79,20.24,08.55
1215698860329,2008-07-10 14:07:40,09.28,11.42,05.67
1215698861330,2008-07-10 14:07:41,08.18,14.28,07.80
1215698862347,2008-07-10 14:07:42,07.81,14.55,09.76
1215698863361,2008-07-10 14:07:43,10.89,15.68,11.11
1215698864377,2008-07-10 14:07:44,13.28,19.10,08.20
1215698865392,2008-07-10 14:07:45,08.00,07.27,04.36
1215698866408,2008-07-10 14:07:46,07.83,15.39,06.63
1215698867408,2008-07-10 14:07:47,07.29,10.93,05.17
1215698868408,2008-07-10 14:07:48,12.26,16.97,08.18
1215698869408,2008-07-10 14:07:49,12.28,16.40,07.20
1215698870425,2008-07-10 14:07:50,08.00,08.55,04.90
1215698871698,2008-07-10 14:07:51,08.25,18.53,06.98
1215698872705,2008-07-10 14:07:52,09.60,13.50,07.12
1215698873720,2008-07-10 14:07:53,07.62,13.10,06.14
1215698874752,2008-07-10 14:07:54,12.91,18.00,07.18
1215698875767,2008-07-10 14:07:55,11.35,14.28,09.25
1215698876782,2008-07-10 14:07:56,10.34,16.56,08.83
1215698877783,2008-07-10 14:07:57,08.19,09.43,06.07
1215698878814,2008-07-10 14:07:58,07.93,16.38,09.19
1215698879830,2008-07-10 14:07:59,09.02,14.82,08.20
1215698880844,2008-07-10 14:08:00,13.15,16.18,09.63
1215698881861,2008-07-10 14:08:01,11.24,17.82,09.36
1215698882876,2008-07-10 14:08:02,08.21,08.10,04.62
1215698883892,2008-07-10 14:08:03,09.85,15.98,08.24
1215698884892,2008-07-10 14:08:04,07.56,12.12,07.09
1215698885892,2008-07-10 14:08:05,11.25,15.18,07.10
1215698886923,2008-07-10 14:08:06,11.17,14.98,06.29
1215698887928,2008-07-10 14:08:07,07.05,08.05,04.85
1215698888939,2008-07-10 14:08:08,11.15,16.49,06.05
1215698889939,2008-07-10 14:08:09,07.22,13.76,07.41
1215698890955,2008-07-10 14:08:10,12.85,17.31,05.85
1215698891970,2008-07-10 14:08:11,13.38,18.15,11.15
1215698892986,2008-07-10 14:08:12,11.33,09.36,06.10
1215698894003,2008-07-10 14:08:14,06.57,15.05,07.10
1215698895033,2008-07-10 14:08:15,08.74,12.31,06.45
1215698896033,2008-07-10 14:08:16,12.26,18.49,08.23
1215698897033,2008-07-10 14:08:17,13.37,17.95,08.58
1215698898033,2008-07-10 14:08:18,08.48,08.28,04.58
1215698899049,2008-07-10 14:08:19,08.27,15.73,10.56
1215698900064,2008-07-10 14:08:20,07.37,13.20,07.07
1215698901080,2008-07-10 14:08:21,10.16,17.57,09.32
1215698902174,2008-07-10 14:08:22,10.69,17.62,10.88
1215698903205,2008-07-10 14:08:23,09.79,13.47,06.02
1215698904220,2008-07-10 14:08:24,05.63,06.20,06.40
1215698905252,2008-07-10 14:08:25,04.52,09.05,07.80
1215698906267,2008-07-10 14:08:26,09.56,14.04,09.76
1215698907284,2008-07-10 14:08:27,05.53,07.03,04.90
1215698908299,2008-07-10 14:08:28,07.49,08.47,05.84
1215698909315,2008-07-10 14:08:29,05.63,10.70,05.26
1215698910345,2008-07-10 14:08:30,09.98,14.93,10.29
1215698911345,2008-07-10 14:08:31,05.23,05.33,04.21
1215698912361,2008-07-10 14:08:32,05.95,12.98,10.33
1215698913361,2008-07-10 14:08:33,10.85,12.78,08.02
1215698914362,2008-07-10 14:08:34,10.36,14.79,10.59
1215698915377,2008-07-10 14:08:35,09.25,08.32,04.05
1215698916409,2008-07-10 14:08:36,06.26,13.09,08.91
1215698917425,2008-07-10 14:08:37,11.84,16.07,08.67
1215698918439,2008-07-10 14:08:38,11.09,17.14,05.56
1215698919455,2008-07-10 14:08:39,11.60,09.55,05.45
1215698920470,2008-07-10 14:08:40,06.05,12.11,07.14
1215698921486,2008-07-10 14:08:41,06.98,13.74,05.43
1215698922502,2008-07-10 14:08:42,21.21,39.00,25.30
1215698923518,2008-07-10 14:08:43,09.31,13.83,05.79
1215698924534,2008-07-10 14:08:44,06.69,07.48,04.57
1215698925549,2008-07-10 14:08:45,07.47,13.47,06.58
1215698926565,2008-07-10 14:08:46,10.57,16.74,09.05
1215698927581,2008-07-10 14:08:47,11.91,17.57,07.55
1215698928581,2008-07-10 14:08:48,10.15,08.00,04.63
1215698929627,2008-07-10 14:08:49,06.36,11.90,05.95
1215698930705,2008-07-10 14:08:50,07.36,10.87,05.69
1215698931893,2008-07-10 14:08:51,10.86,11.14,09.50
1215698932925,2008-07-10 14:08:52,12.00,11.65,06.90
1215698933940,2008-07-10 14:08:53,07.88,06.72,04.37
1215698934956,2008-07-10 14:08:54,06.28,10.70,05.74
1215698935971,2008-07-10 14:08:55,05.10,12.59,04.92
1215698936971,2008-07-10 14:08:56,09.88,16.63,08.70
1215698937986,2008-07-10 14:08:57,11.51,19.29,07.05
1215698939006,2008-07-10 14:08:59,08.20,08.98,05.24
1215698940017,2008-07-10 14:09:00,08.31,14.83,09.50
1215698941033,2008-07-10 14:09:01,08.30,15.63,05.85
1215698942050,2008-07-10 14:09:02,10.91,18.09,08.89
1215698943066,2008-07-10 14:09:03,09.85,12.80,07.02
1215698944081,2008-07-10 14:09:04,07.14,07.71,05.02
1215698945175,2008-07-10 14:09:05,08.07,13.37,06.49
1215698946206,2008-07-10 14:09:06,08.21,12.40,07.33
1215698947220,2008-07-10 14:09:07,11.14,16.53,06.53
1215698948236,2008-07-10 14:09:08,10.83,13.93,06.85
1215698949237,2008-07-10 14:09:09,08.67,08.14,04.74
1215698950252,2008-07-10 14:09:10,05.55,12.38,08.43
1215698951253,2008-07-10 14:09:11,10.76,14.76,06.93
1215698952268,2008-07-10 14:09:12,11.16,17.11,08.22
1215698953284,2008-07-10 14:09:13,08.88,09.93,04.48
1215698954300,2008-07-10 14:09:14,08.12,12.50,05.21
1215698955315,2008-07-10 14:09:15,07.17,12.12,05.98
1215698956315,2008-07-10 14:09:16,13.98,17.27,07.39
1215698957315,2008-07-10 14:09:17,10.83,17.40,10.83
1215698958331,2008-07-10 14:09:18,06.88,07.68,04.88
1215698959346,2008-07-10 14:09:19,08.88,14.79,08.02
1215698960377,2008-07-10 14:09:20,07.98,13.93,07.54
1215698961425,2008-07-10 14:09:21,12.04,17.33,07.80
1215698962440,2008-07-10 14:09:22,13.81,15.40,07.29
1215698963456,2008-07-10 14:09:23,07.16,07.26,04.81
1215698964456,2008-07-10 14:09:24,09.90,14.23,07.56
1215698965456,2008-07-10 14:09:25,08.58,12.65,08.55
1215698966487,2008-07-10 14:09:26,13.19,17.49,09.28
1215698967503,2008-07-10 14:09:27,13.74,18.07,09.43
1215698968518,2008-07-10 14:09:28,08.05,06.98,05.23
1215698969534,2008-07-10 14:09:29,09.90,17.05,07.62
1215698970550,2008-07-10 14:09:30,10.00,14.44,06.24
1215698971550,2008-07-10 14:09:31,12.26,18.15,10.13
1215698972550,2008-07-10 14:09:32,10.79,17.05,08.46
1215698973564,2008-07-10 14:09:33,06.93,07.98,04.90
1215698974581,2008-07-10 14:09:34,08.59,12.44,08.73
1215698975581,2008-07-10 14:09:35,09.95,14.75,06.84
1215698976675,2008-07-10 14:09:36,12.46,18.38,08.77
1215698977706,2008-07-10 14:09:37,13.25,18.25,08.63
1215698978721,2008-07-10 14:09:38,12.20,15.98,07.03
1215698979753,2008-07-10 14:09:39,08.87,10.60,08.07
1215698980768,2008-07-10 14:09:40,08.86,13.68,07.00
1215698981768,2008-07-10 14:09:41,08.70,14.84,08.02
1215698982785,2008-07-10 14:09:42,11.61,16.07,08.16
1215698983800,2008-07-10 14:09:43,12.26,17.42,08.58
1215698984800,2008-07-10 14:09:44,07.05,09.95,04.93
1215698985816,2008-07-10 14:09:45,09.79,17.12,08.31
1215698986831,2008-07-10 14:09:46,07.95,11.98,06.81
1215698987846,2008-07-10 14:09:47,15.39,20.10,08.32
1215698988862,2008-07-10 14:09:48,12.07,17.26,07.63
1215698989879,2008-07-10 14:09:49,11.25,12.77,06.32
1215698990909,2008-07-10 14:09:50,06.88,09.21,06.60
1215698992036,2008-07-10 14:09:52,06.33,13.23,07.40
1215698993065,2008-07-10 14:09:53,10.39,17.07,06.83
1215698994081,2008-07-10 14:09:54,12.98,17.95,09.40
1215698995175,2008-07-10 14:09:55,13.84,19.02,11.65
1215698996206,2008-07-10 14:09:56,14.49,18.23,12.09
1215698997206,2008-07-10 14:09:57,07.64,11.31,06.11
1215698998206,2008-07-10 14:09:58,10.16,14.54,07.22
1215698999221,2008-07-10 14:09:59,09.16,15.20,07.34
1215699000237,2008-07-10 14:10:00,14.52,19.57,07.62
1215699001268,2008-07-10 14:10:01,14.11,20.68,07.52
1215699002284,2008-07-10 14:10:02,10.78,15.58,07.42
1215699003301,2008-07-10 14:10:03,08.03,07.95,05.70
1215699004316,2008-07-10 14:10:04,12.07,19.20,07.70
1215699005346,2008-07-10 14:10:05,10.44,14.49,05.51
1215699006350,2008-07-10 14:10:06,11.57,17.57,06.75
1215699007362,2008-07-10 14:10:07,13.00,19.19,08.60
1215699008363,2008-07-10 14:10:08,11.21,14.40,06.79
1215699009363,2008-07-10 14:10:09,07.29,10.00,07.14
1215699010378,2008-07-10 14:10:10,09.39,15.83,07.22
1215699011426,2008-07-10 14:10:11,11.91,16.40,07.80
1215699012440,2008-07-10 14:10:12,12.42,18.37,05.53
1215699013457,2008-07-10 14:10:13,14.53,17.22,10.44
1215699014472,2008-07-10 14:10:14,11.24,17.09,08.02
1215699015487,2008-07-10 14:10:15,08.37,07.86,06.28
1215699016690,2008-07-10 14:10:16,10.88,13.76,08.71
1215699017970,2008-07-10 14:10:17,09.27,13.21,06.67
1215699018971,2008-07-10 14:10:18,11.19,16.77,05.74
1215699020338,2008-07-10 14:10:20,08.53,17.47,07.95
1215699021346,2008-07-10 14:10:21,12.89,15.45,08.22
1215699022362,2008-07-10 14:10:22,11.23,19.23,08.16
1215699023379,2008-07-10 14:10:23,12.31,16.07,08.31
1215699024393,2008-07-10 14:10:24,10.64,14.48,08.50
1215699025394,2008-07-10 14:10:25,08.36,10.40,05.69
1215699026409,2008-07-10 14:10:26,09.13,17.22,09.40
1215699027412,2008-07-10 14:10:27,07.65,14.92,05.51
1215699028440,2008-07-10 14:10:28,12.22,21.00,08.85
1215699029457,2008-07-10 14:10:29,13.13,15.18,09.28
1215699030459,2008-07-10 14:10:30,12.22,17.00,07.15
1215699031471,2008-07-10 14:10:31,19.57,33.40,13.93
1215699032487,2008-07-10 14:10:32,12.59,18.41,06.65
1215699033504,2008-07-10 14:10:33,10.63,15.48,07.25
1215699034519,2008-07-10 14:10:34,14.63,19.35,08.33
1215699035535,2008-07-10 14:10:35,12.45,17.39,09.73
1215699036537,2008-07-10 14:10:36,09.98,18.18,07.40
1215699037551,2008-07-10 14:10:37,09.28,08.62,06.05
1215699038566,2008-07-10 14:10:38,07.83,17.52,07.98
1215699039582,2008-07-10 14:10:39,10.10,15.20,07.63
1215699040690,2008-07-10 14:10:40,12.65,15.37,08.37
1215699041707,2008-07-10 14:10:41,12.84,17.93,09.40
1215699042707,2008-07-10 14:10:42,13.78,16.93,06.73
1215699043707,2008-07-10 14:10:43,08.38,09.18,04.13
1215699044722,2008-07-10 14:10:44,07.83,14.81,07.40
1215699045738,2008-07-10 14:10:45,08.48,15.67,07.55
1215699046738,2008-07-10 14:10:46,12.73,19.10,07.65
1215699047754,2008-07-10 14:10:47,11.27,19.16,08.41
1215699048768,2008-07-10 14:10:48,11.39,17.76,06.79
1215699049784,2008-07-10 14:10:49,08.88,10.91,06.02
1215699050801,2008-07-10 14:10:50,11.98,15.83,09.48
1215699051816,2008-07-10 14:10:51,10.07,16.63,07.07
1215699052832,2008-07-10 14:10:52,12.80,16.56,07.32
1215699053847,2008-07-10 14:10:53,14.13,23.39,09.97
1215699054847,2008-07-10 14:10:54,13.32,17.71,08.49
1215699055879,2008-07-10 14:10:55,12.21,12.05,05.79
1215699056894,2008-07-10 14:10:56,06.73,14.05,06.73
1215699057910,2008-07-10 14:10:57,08.97,15.11,08.82
1215699058910,2008-07-10 14:10:58,13.24,19.32,07.49
1215699059910,2008-07-10 14:10:59,13.81,18.48,09.52
1215699060911,2008-07-10 14:11:00,11.86,17.14,09.33
1215699061941,2008-07-10 14:11:01,07.66,08.14,04.77
1215699062957,2008-07-10 14:11:02,09.34,18.39,07.54
1215699063988,2008-07-10 14:11:03,06.64,12.22,05.49
1215699065019,2008-07-10 14:11:05,10.98,16.85,07.37
1215699066035,2008-07-10 14:11:06,14.10,18.88,08.57
1215699067051,2008-07-10 14:11:07,11.40,14.93,05.91
1215699068066,2008-07-10 14:11:08,11.00,10.26,05.95
1215699069082,2008-07-10 14:11:09,10.66,18.32,08.36
1215699070083,2008-07-10 14:11:10,09.95,17.56,06.64
1215699071207,2008-07-10 14:11:11,13.05,17.52,08.52
1215699072223,2008-07-10 14:11:12,12.57,20.55,12.17
1215699073238,2008-07-10 14:11:13,10.36,16.45,05.95
1215699074255,2008-07-10 14:11:14,08.12,10.40,06.40
1215699075269,2008-07-10 14:11:15,09.31,15.02,07.38
1215699076270,2008-07-10 14:11:16,09.91,17.53,10.30
1215699077285,2008-07-10 14:11:17,12.80,17.88,07.48
1215699078285,2008-07-10 14:11:18,12.05,15.25,09.43
1215699079301,2008-07-10 14:11:19,08.86,08.62,05.83
1215699080332,2008-07-10 14:11:20,12.51,16.95,08.44
1215699081348,2008-07-10 14:11:21,07.50,15.00,06.73
1215699082363,2008-07-10 14:11:22,13.26,18.67,10.58
1215699083394,2008-07-10 14:11:23,15.86,19.88,09.43
1215699084411,2008-07-10 14:11:24,11.03,17.53,09.03
1215699085426,2008-07-10 14:11:25,08.84,10.95,05.72
1215699086441,2008-07-10 14:11:26,10.93,16.86,10.36
1215699087460,2008-07-10 14:11:27,07.46,12.46,07.37
1215699088472,2008-07-10 14:11:28,11.66,16.32,07.45
1215699089489,2008-07-10 14:11:29,10.18,15.03,09.82
1215699090505,2008-07-10 14:11:30,11.41,14.09,07.73
1215699091536,2008-07-10 14:11:31,08.36,12.40,07.95
1215699092551,2008-07-10 14:11:32,09.53,15.33,08.44
1215699093566,2008-07-10 14:11:33,09.83,15.48,08.28
1215699094566,2008-07-10 14:11:34,11.91,19.98,10.43
1215699095583,2008-07-10 14:11:35,12.95,20.16,07.80
1215699096677,2008-07-10 14:11:36,08.60,10.43,05.50
1215699097677,2008-07-10 14:11:37,10.74,15.02,06.33
1215699098722,2008-07-10 14:11:38,09.17,17.80,09.78
1215699099754,2008-07-10 14:11:39,09.56,16.16,08.07
1215699100770,2008-07-10 14:11:40,11.81,17.30,06.77
1215699101786,2008-07-10 14:11:41,12.57,19.00,10.41
1215699102801,2008-07-10 14:11:42,11.02,15.88,07.71
1215699103817,2008-07-10 14:11:43,08.40,09.70,06.40
1215699104825,2008-07-10 14:11:44,10.93,16.23,07.66
1215699105833,2008-07-10 14:11:45,09.31,16.15,05.69
1215699106833,2008-07-10 14:11:46,15.36,20.67,08.00
1215699107833,2008-07-10 14:11:47,11.43,17.86,08.36
1215699108847,2008-07-10 14:11:48,08.46,09.46,05.39
1215699109864,2008-07-10 14:11:49,09.91,17.53,08.19
